name,avgscore
ethan hawke ,45.0
ethan reiff,55.333333333333336
etienne comar,61.0
etienne comar ,86.0
eugene corr,56.0
eugene green,67.5
eugene ionesco ,86.0
eugene jarecki,67.66666666666667
eugene levy,74.5
eugenia bostwick-singer ,71.0
eugenio derbez,55.0
eun-ah in,61.0
eun-jeong kim,61.0
eun-jeong kim ,52.0
eun-kyo park,79.0
euripides ,84.0
euzhan palcy,68.0
eva gardos,51.0
eva maria peters ,52.0
eva vitija-scheidegger ,64.0
eva vives,83.0
evan chandler,44.0
evan daugherty,40.25
evan daugherty ,57.0
evan glodell,72.0
evan goldberg,56.857142857142854
evan goldberg ,67.0
evan hunter ,87.0
evan jones,72.5
evan law,29.0
evan m. wiener,41.5
evan morgan,65.0
evan rhodes ,22.0
evan spiliotopoulos,59.0
evan spiliotopoulos ,42.5
eve ahlert,49.5
eve pomerance,34.0
evelina fernandez,41.0
evelina fernandez ,41.0
evelyn waugh ,64.0
evelyne de la cheneliere ,82.0
everardo gout,58.0
everett lewis,40.0
evgenia peretz,60.0
ewan leslie,45.0
eytan fox,62.5
ezna sands,24.0
ezra cooperstein,25.0
ezra d. rappaport,42.0
f. paul wilson ,34.0
f. scott fitzgerald ,56.0
f. scott frazier ,39.0
f.x. toole ,86.0
fab filippo,44.0
fabian bielinsky,79.0
fabian bielinsky ,61.0
fabian casas,77.0
fabian marquez,67.0
fabian wullenweber ,33.0
fabrice du welz ,72.0
fabrice ziolkowski,81.0
fabrizio ruggirello,76.0
faith conroy,37.0
fannie flagg,64.0
fannie flagg ,64.0
fanny chesnel,57.0
fanny chesnel ,57.0
farhad mann,29.0
farhad safinia,68.0
farhad samji,42.0
farhad samji ,45.0
farhan akhtar,49.0
farhan akhtar ,57.0
farid mostafavi,77.0
fatih akin,72.2
fatih akin ,63.5
fax bahr,43.0
fede alvarez ,57.0
federica pontremoli,66.5
federico fellini,84.0
felicity price,60.0
felipe braganca,64.0
felipe marino ,52.0
felipe sholl,74.0
felix chong,69.33333333333333
felix sutton ,53.0
felix van groeningen,54.0
felix van groeningen ,70.0
fellipe barbosa,26.0
femke wolting,61.0
fendou liu,74.0
feng li,87.0
feng mei,79.0
feng mei ,47.0
fengwei you,70.0
fengwei you ,70.0
fenton bailey,50.0
feo aladag,65.0
fernanda farias de albuquerque ,62.0
fernanda young,57.0
fernando bonassi,71.0
fernando castets,68.0
fernando coimbra,67.0
fernando de felipe,15.0
fernando eimbcke,73.0
fernando leon de aranoa,64.0
fernando trueba,68.5
fernando vallejo,73.0
fernando vallejo ,73.0
ferzan ozpetek,62.0
fibe ma,61.0
filip remunda,72.0
fin edquist,49.0
fina torres,39.0
finn taylor,51.0
fiona seres,42.0
fleur jansen ,50.0
flint dille,25.0
florence atwater ,53.0
florence ryerson,100.0
florence vignon ,82.0
floria sigismondi,65.0
florian david fitz,39.0
florian david fitz ,31.0
florian gallenberger,57.0
florian habicht ,62.0
florian henckel von donnersmarck,63.0
florin serban,64.0
floyd mutrux,66.0
floyd norman,71.0
forrest carter ,69.0
forry smith,38.0
fouad nahas,74.0
fran walsh,70.33333333333333
franc roddam,79.0
franc. reyes,39.0
frances goodrich,70.0
frances goodrich ,49.0
frances hodgson burnett ,83.0
frances mayes ,52.0
francesca gregorini,40.5
francesca manieri,70.0
francesca marciano,68.33333333333333
francesca marciano ,56.0
francesco bruni,63.0
francesco bruni ,62.0
francesco munzi,76.0
francesco piccolo,61.75
francesco piccolo ,62.0
francis ford coppola,62.81818181818182
francis ford coppola ,93.66666666666667
francis glebas,75.25
francis roux ,82.0
francis veber,70.0
francis veber ,54.0
francis villain ,75.0
francisca matos,6.0
francisco bello,100.0
franck khalfoun,37.0
franck ribiere,63.0
franco arcalli,77.0
franco ferrini,45.0
franco ferrini ,61.0
franco solinas,83.5
franco zeffirelli,53.0
franco zeffirelli ,51.0
francois begaudeau ,92.0
francois boulay,81.0
francois crozade ,65.0
francois dupeyron,69.0
francois emmanuel,68.0
francois favrat,66.0
francois girard,48.0
francois lelord ,29.0
francois margolin,86.0
francois mauriac ,49.0
francois ozon,65.71428571428571
francois ozon ,67.8
francois pirot,78.0
francois sarano,75.0
francois simard,60.0
francois truffaut ,78.0
francois-olivier rousseau,68.66666666666667
frank a. cappello,51.5
frank abagnale jr. ,75.0
frank b. gilbreth jr. ,40.0
frank barhydt,68.0
frank budgen,41.0
frank buxton,63.0
frank capra,89.0
frank cottrell boyce,68.8
frank cottrell boyce ,61.0
frank darabont,56.8
frank de felitta,35.0
frank de felitta ,35.0
frank e. flowers,51.0
frank galati,53.0
frank hannah,69.0
frank herbert ,40.0
frank hohimer ,78.0
frank houtappels,41.0
frank lupo ,47.0
frank m. robinson ,69.0
frank mccourt ,54.0
frank miller,39.333333333333336
frank miller ,50.8
frank nissen,79.0
frank nissen ,71.0
frank novak,53.0
frank oz ,64.0
frank peretti ,24.0
frank perry,55.0
frank pierson,83.0
frank pugliese ,75.0
frank sebastiano,40.0
frank shaw,38.0
frank simon,63.0
frank spotnitz,47.0
frank thomas,69.5
frank thomas ,40.0
frank turner hollon ,28.0
frank waldman,52.8
frank wedekind ,78.0
frank whaley,53.5
frank yablans,67.5
frankie chan,29.0
frankie tam,54.5
frantz fanon ,80.0
franz lidz ,70.0
fred andrews,31.0
fred breinersdorfer,76.0
fred cavaye ,63.5
fred ebb ,82.0
fred lucky,74.0
fred parnes,78.0
fred schepisi,78.0
fred waitzkin ,89.0
fred walton,42.5
fred wolf,24.333333333333332
fred wolf ,19.0
frederic auburtin ,66.0
frederic benudis ,64.0
frederic fonteyne,82.0
frederic jardin ,75.0
frederic raphael,61.5
frederic taddei ,64.0
frederic tcheng,69.5
frederick forsyth ,80.0
frederick hazlitt brennan ,50.0
frederick knott ,65.5
frederick marx,98.0
frederick wiseman,89.0
frederik du chau,43.0
frederique moreau ,80.0
fredi m. murer,63.0
fredric dannen ,36.0
fredric lebow,67.0
fredrik edin,47.0
fredrik edin ,47.0
fredrik stanton,73.0
fredrik wikstrom ,75.0
freedom writers ,64.0
freida lee mock,68.0
freidoune sahebjam ,50.0
fridrikh gorenshteyn,90.0
friedrich durrenmatt ,71.0
friedrich ritter ,67.0
fulvio morsella ,74.0
fung lam,39.0
furio scarpelli,89.0
fyodor dostoevsky,44.0
fyodor dostoevsky ,68.0
g.p. taylor ,39.0
gabe polsky,83.0
gabe sachs,53.5
gabor csupo,65.5
gabor csupo ,38.0
gabriel bologna,31.0
gabriel casseus,45.0
gabriel dowrick,39.0
gabriel friedman,41.0
gabriel garcia marquez ,43.0
gabriel london,82.0
gabriel mascaro,78.0
gabriel range,49.0
gabriel reyes,59.0
gabriel rhodes,73.0
gabriel ripstein,57.0
gabriel tigerman,44.0
gabriela cowperthwaite,83.0
gabriele muccino,59.0
gabriele muccino ,57.0
gabriella prekop,57.0
gabrielle allan,35.0
gabrielle bell ,63.0
gabrielle demeestere,34.0
gabrielle keng ,66.0
gabrielle provaas,68.0
gabrielle zevin,62.0
gaelle mace,72.5
gaelle mace ,64.0
gaetan brizzi,69.0
gage lansky,34.0
gai zi,63.0
gail carson levine ,53.0
gail gilchriest,47.0
gail morgan hickman,46.0
gail parent,33.0
gal uchovsky,63.0
gale anne hurd,74.5
gale anne hurd ,38.0
galen t. chu ,60.0
galt niederhoffer,43.0
galt niederhoffer ,43.0
gangaram sakhet ,69.0
gantuya lhavga ,73.0
gareth edwards,63.0
gareth evans,64.33333333333333
garon tsuchiya,74.0
garrett k. schiff,28.0
garrett lerner,32.0
garrison keillor,75.0
garry gower ,54.0
garry marshall,28.0
garry michael white,72.0
garry shandling,41.0
garth belcon,45.0
garth ennis ,50.0
garth jennings,66.0
gary baseman ,74.0
gary brandner ,68.0
gary burns,63.0
gary conway,40.0
gary dauberman,37.0
gary david goldberg,46.0
gary devore,44.0
gary drucker,29.0
gary eck,50.0
gary goldman,50.5
gary goldman ,53.666666666666664
gary hardwick,48.0
gary hawkins,74.0
gary k. wolf ,83.0
gary leffew ,66.0
gary m. goodman,37.0
gary marks,60.0
gary nadeau,31.0
gary paulsen ,29.0
gary preisler,6.0
gary ross,67.4
gary rydstrom ,25.0
gary scott thompson,47.285714285714285
gary scott thompson ,58.0
gary stephen ross ,70.0
gary tieche,20.0
gary trousdale,83.0
gary trousdale ,52.0
gary webb ,60.0
gary whitta,43.0
gary winick,71.0
gary young,55.0
gaspar noe,60.0
gaston leroux ,40.0
gavin hood,70.0
gavin hood ,51.0
gavin o'connor,63.666666666666664
gavin wiesen,36.0
gay partington terry ,42.0
gayle forman ,46.0
gaylen ross,53.0
geert heetebrij,53.0
geeta anand ,45.0
geeta patel,70.0
geibei ibushiya ,91.0
gela babluani,45.0
gela babluani ,29.0
geling yan,59.0
geling yan ,63.5
gena kornyshev ,38.0
gena rowlands ,66.0
gene brewer ,49.0
gene colan ,45.0
gene hong,57.0
gene lyons ,53.0
gene quintano,28.666666666666668
gene roddenberry ,62.0
gene stupnitsky,40.5
gene wilder,44.0
gene wilder ,80.0
gennadiy ostrovskiy,88.0
geoff deane,57.0
geoff latulippe,51.0
geoff moore,40.0
geoff rodkey,32.0
geoffrey douglas ,47.0
geoffrey edwards,37.0
geoffrey fletcher,79.0
geoffrey giuliano ,41.0
geoffrey panos ,56.0
geoffrey wright,51.0
georg maas,62.0
george a. romero,60.5625
george a. romero ,61.0
george andrus,53.0
george arthur bloom,60.0
george axelrod,82.0
george boseman ,1.0
george butler,58.0
george butler ,58.0
george clayton johnson,64.66666666666667
george clayton johnson ,48.5
george clooney,66.33333333333333
george crile ,69.0
george dawes green,44.0
george dawes green ,44.0
george durham ,29.0
george f. walker,21.0
george f. walker ,21.0
george gallo,40.375
george gatins,39.0
george gipe,61.0
george goldsmith,45.0
george hickenlooper,71.0
george huang,66.0
george hurdalek ,63.0
george jonas ,74.0
george langelaan,36.0
george langelaan ,79.0
george lavoo ,71.0
george lucas,72.66666666666667
george lucas ,60.375
george lutz ,33.0
george macdonald fraser,35.0
george macdonald fraser ,63.0
george melrod,45.0
george meyer,80.0
george miller,74.375
george miller ,71.5
george moore ,57.0
george nolfi,56.0
george northy,56.0
george orwell ,67.0
george plimpton ,68.0
george r. mays,16.0
george ratliff,52.0
george s. kaufman,44.0
george scribner ,83.0
george seaton ,42.0
george smith,72.0
george tillman jr.,68.0
george toles,73.33333333333333
george toles ,84.0
george v. higgins ,64.0
george vecsey ,87.0
george w. trendle ,39.0
george webster,45.0
george wing,59.0
george zaloom,25.0
georges arnaud ,68.0
georges bouchelagem ,39.0
georges simenon ,73.5
georgia lee,60.0
georgia molotta,64.0
georgia pritchett,39.0
georgii nik,64.0
georgina garcia riedel,57.0
gerald clarke ,88.0
gerald cuesta,67.0
gerald di pego,44.57142857142857
gerald di pego ,43.0
gerald gaiser,47.0
gerald gaiser ,47.0
gerald hustache-mathieu,63.0
gerald kersh ,61.0
gerald petievich ,49.0
gerald scaife,53.0
gerard brach,66.0
gerard brach ,91.0
gerard brown,60.0
gerard johnson,56.0
gerard johnstone,76.0
gerard soeteman,71.0
gerard stembridge,67.0
gerard ungerman,30.0
gerardo naranjo,72.5
gerardo vera ,43.0
gerben hellinga ,37.0
german servidio ,77.0
gerome ragni ,68.0
gerrit graham,88.0
gerry anderson ,36.0
gerry conlon ,84.0
gerry conway ,53.0
gerry swallow,35.25
gerry swallow ,37.0
gert heidenreich,70.0
ghalia lacroix ,79.5
gia coppola,69.0
gianfranco rosi,64.0
gianni amelio ,74.0
gianni di gregorio,75.66666666666667
gianni romoli,57.333333333333336
gibran portela,75.5
gibson frazier,44.0
gigi levangie,58.0
gil cates jr.,35.0
gil vicente tavares ,61.0
gilbert adair,62.0
gilbert adair ,62.0
gilbert adler,18.0
gilbert ralston,61.0
giles foden ,74.0
gill dennis,57.0
gilles adrien,69.5
gilles adrien ,69.5
gilles bourdos,64.0
gilles cauture ,55.0
gilles legrand,67.0
gilles marchand,62.0
gilles marchand ,73.66666666666667
gilles mimouni ,40.0
gilles paquet-brenner,59.0
gilles paquet-brenner ,39.0
gilles perrault ,70.0
gilles taurand,74.0
gilles taurand ,70.0
gillian flynn,79.0
gillian flynn ,59.0
gillian horvath,21.0
gillian robespierre,76.0
gillian robespierre ,76.0
gillian vigman,29.0
gillo pontecorvo,95.0
gimel everett,42.0
gina goldman,43.0
gina prince-bythewood,65.0
gina wendkos,37.25
ginny lee overbay,71.0
gioacchino criaco ,76.0
giorgio arlorio,72.0
giorgio silvagni ,73.0
giovanni arpino ,59.0
giovanni testori ,84.0
girish dhamija,37.0
girish dhamija ,37.0
girish karnad ,57.0
gisela bernice,46.0
gita pullapilly,62.0
giulio paradisi,65.0
giulio ricciarelli,62.0
giulio steve,22.0
giuseppe pontiggia ,74.0
giuseppe tomasi di lampedusa ,100.0
giuseppe tornatore,56.0
giuseppe tornatore ,48.0
gladys lehman ,43.0
glasgow phillips,25.0
glen charles,47.0
glen goei,52.0
glen keane,68.5
glen morgan,37.0
glendon swarthout ,68.0
glenn a. bruce,33.0
glenn berger,53.833333333333336
glenn close,57.0
glenn ficarra,64.0
glenn german,60.0
glenn gers,48.0
glenn gordon caron,44.0
glenn m. stewart ,38.0
glenn mcquaid,58.5
glenn petach,24.0
glenn porter,26.0
glenn taranto,34.0
gloria katz,62.5
gloria katz ,57.0
gloria norris,22.0
gloria steinem ,51.0
godfrey reggio,60.5
godtfred kirk christiansen ,83.0
goldeneye,12.0
gonzalo arijon,82.0
gonzalo delgado,66.0
gonzalo maza,83.0
goran dukic,62.0
goran olsson,76.5
gordan mihic,73.0
gordon buford,47.0
gordon chan,43.5
gordon kaywin,42.0
gordon williams ,45.0
gordy hoffman,58.0
gore verbinski,75.0
goro miyazaki,47.0
gotcha djavakhichvili ,85.0
gotham chopra,48.0
gotz spielmann,84.0
grace cary bickley,48.0
grace elliott ,72.0
grace lea troje,61.0
grace lee,78.0
grace woodard,71.0
graeme ferguson,77.0
graeme manson,61.0
graeme tetley,70.0
graham chapman,93.0
graham gordy,24.0
graham greene,88.0
graham greene ,63.8
graham moore,73.0
graham swift ,78.0
graham yost,45.833333333333336
grant cogswell,41.0
grant heslov,66.33333333333333
grant nieporte,36.0
grant pierce myers ,57.0
grant thompson,60.0
graziella magherini ,42.0
greer goodman,70.0
greg behrendt ,47.0
greg berlanti,42.333333333333336
greg berlanti ,39.0
greg boas,59.0
greg brooker,61.0
greg coolidge,34.0
greg depaul,23.0
greg erb,36.0
greg erb ,73.0
greg fields,39.0
greg francis,35.0
greg glienna,42.0
greg grabianski,29.0
greg harrison,54.0
greg hicks,52.0
greg iles,42.0
greg iles ,42.0
greg jennings,43.0
greg latter,48.0
greg marcks,65.0
greg marinovich ,48.0
greg mclean,49.0
greg michael,6.0
greg mottola,76.0
greg o'connor,45.0
greg o'toole,75.0
greg olliver,64.0
greg pak,66.0
greg pritikin,33.0
greg pruss,29.0
greg richards ,21.0
greg taylor,39.0
greg taylor ,39.0
greg whiteley,64.0
gregg araki,63.0
gregg araki ,51.0
gregg bishop,38.0
gregg chabot,39.0
gregg godfrey,43.0
gregg maxwell parker,22.0
gregoire vigneron ,59.0
gregor jordan,56.0
gregori viens,62.0
gregory allen howard,56.5
gregory bernstein,55.0
gregory burke,83.0
gregory fleeman,59.5
gregory gieras,53.0
gregory gunter ,56.0
gregory j. bradley,36.0
gregory jacobs,61.0
gregory levasseur,42.6
gregory mcdonald ,54.0
gregory nava,65.0
gregory poirier,34.285714285714285
gregory poppen,9.0
gregory ramon anderson ,44.0
gregory white smith ,77.0
gregory widen,27.666666666666668
gren wells,31.0
greta gerwig,69.75
gretchen dyer,59.0
gretchen j. berg,18.0
griffin hood,33.0
guanzhong luo ,73.0
guerdon trueblood,27.0
guillaume breaud,70.0
guillaume canet,63.5
guillaume canet ,50.0
guillaume laurant,63.0
guillaume laurant ,65.0
guillaume lemans ,63.5
guillaume nicloux,61.5
guillaume nicloux ,51.0
guillermo amoedo ,39.0
guillermo arriaga,58.6
guillermo arriaga ,69.0
guillermo cabrera infante,47.0
guillermo calderon,68.0
guillermo del toro,68.63636363636364
guillermo del toro ,63.5
guillermo rios,55.0
guinevere turner,47.0
guljit bindra,66.0
gurinder chadha,54.333333333333336
gurinder chadha ,66.0
gus holwerda,32.0
gus van sant,65.85714285714286
gus van sant ,66.0
gustav hasford ,76.0
gustave flaubert ,52.0
gustave kervern,47.0
gustavo hernandez ,49.0
gustavo rodriguez ,55.0
gustavo ron,59.0
gustavo taretto,60.0
gustin nash,58.5
guy de maupassant ,67.0
guy elmes,25.0
guy hibbert,62.0
guy holmes,42.0
guy holmes ,42.0
guy jacobson,51.0
guy jarry ,82.0
guy jenkin,54.0
guy maddin,77.2
guy moshe,40.666666666666664
guy ritchie,43.4
guy ritchie ,56.0
guy shulman,50.0
guy thomas,46.0
gwyn lurie,60.0
gy waldron,33.0
gyorgy feher,92.0
gyorgy palfi,80.0
gyuri dosa kiss,92.0
h.a. rey ,62.0
h.e. bates ,60.0
h.f. saint ,48.0
h.g. wells ,57.5
h.p. lovecraft ,41.0
hadley davis,55.0
hae-jun lee ,76.0
hafsteinn gunnar sigurðsson ,73.0
hai huang,33.0
hai-meng hsieh,80.0
haidar ali,69.0
haifaa al-mansour,81.0
haile gerima,78.0
haim hazaz ,36.0
haiying li,70.0
hajime yatate ,61.0
hal barwood,65.0
hal dresner,61.0
hal haberman,57.0
hal hartley,52.285714285714285
hal needham,31.0
hal needham ,41.0
hall powell ,49.0
halley feiffer,54.0
hallgrimur helgason ,68.0
hallie elizabeth newton,61.0
halsted welles,76.0
ham tran,70.0
hamilton vaz pereira,52.0
hamish mccoll,51.0
hamish mccoll ,77.0
hamlet sarkissian,39.0
hampton fancher,72.0
hampton sides ,48.0
hanif kureishi,75.66666666666667
hanif kureishi ,69.0
hanita halevy,45.0
hank nelken,29.0
hank nelken ,36.0
hannah fidell,53.0
hannah shakespeare,44.5
hannelore hippe ,62.0
hans bauer,41.666666666666664
hans christian andersen ,75.4
hans feuersinger,20.0
hans gunnarsson,59.5
hans janowitz,62.0
hans petter moland,78.0
hans petter moland ,78.0
hans ruesch ,32.0
hans teeuwen ,64.0
hans weingartner,68.0
hans-christian schmid,58.0
hany abu-assad,73.0
hao ning,64.0
haofeng xu,73.0
harald kloser,41.5
harald rosenløw-eeg,68.0
harald zwart,32.0
hark tsui,57.333333333333336
harlan coben ,82.0
harley peyton,57.333333333333336
harmon kaslow,9.0
harmony korine,47.166666666666664
harold crooks,59.0
harold crooks ,73.0
harold frederic ,34.0
harold g. moore ,65.0
harold gray ,33.0
harold jack bloom ,61.0
harold livingston,48.0
harold manning ,73.0
harold pinter,68.66666666666667
harold ramis,54.61538461538461
harold ramis ,17.0
harold uhl,20.0
harper lee ,87.0
harriet frank jr.,70.5
harris goldberg,23.5
harrison stone,56.0
harry alan towers,8.0
harry bannink,41.0
harry birckmayer,55.0
harry brown,74.0
harry colomby,54.0
harry crews ,48.0
harry dodge,47.0
harry elfont,35.833333333333336
harry harrison ,66.0
harry julian fink,62.5
harry kleiner,72.0
harry markopolos ,52.0
harry morgan moses,70.0
harry ralston,32.0
harry segall ,72.0
harry shearer,70.5
harry sinclair,49.0
harry thomason,53.0
haruka handa,40.0
haruki murakami ,69.0
haruko fukushima ,66.0
harun farocki,89.0
harun farocki ,86.0
harve bennett,59.0
harvey miller,36.0
harvey pekar ,90.0
hassan loo sattarvandi ,75.0
hassan yektapanah,76.0
hatem khraiche,47.0
hathalee higgs ,34.0
hawk ostby,73.66666666666667
hayao miyazaki,82.33333333333333
hayao miyazaki ,72.0
hayden herrera ,61.0
hayden schlossberg,55.0
heath freeman,51.0
heathcote williams ,47.0
heather hach,55.5
heather juergensen,72.0
heather maidat ,52.0
heather mcgowan,71.0
heather robinson,27.0
hector babenco,71.0
hee-il leesong,48.0
heide schwochow,65.0
heidi ewing,58.0
heidi murkoff ,41.0
heidi thomas,63.0
heidrun schleef,63.0
heinrich harrer ,55.0
heinrich mann ,88.0
heinrich von kleist,85.0
heinrich von kleist ,51.0
heinz butler,59.0
heitor dhalia,45.0
helen cooper,46.0
helen crawley,62.0
helen cross ,82.0
helen fielding,55.0
helen fielding ,55.0
helen hunt,56.0
helen prejean ,80.0
helen r. mendoza,73.0
helen schulman,55.0
helen schulman ,55.0
helen stickler,69.0
helena kriel,62.0
helene cattet,56.0
helene kvale,29.0
helene zimmer ,56.0
heng liu,46.0
henk handloegten ,68.0
henri jeanson ,98.0
henri la barthe ,98.0
henri-georges clouzot,89.0
henri-georges clouzot ,89.0
henrik ibsen ,72.0
henrik ruben genz,74.0
henrique goldman,62.0
henry barrial,40.0
henry bean,54.75
henry bromell,77.0
henry darger ,74.0
henry de vere stacpoole ,31.0
henry gayden ,53.0
henry gilroy,35.0
henry jaglom,42.5
henry james ,65.8
henry kuttner ,59.0
henry miller,43.0
henry phillips,62.0
henry reardon,40.0
henry rosenbaum,52.0
henry saine,48.0
henry selick,80.0
henry slesar,27.0
henry slesar ,27.0
henryk sienkiewicz ,67.0
herbert fields ,77.0
herbert golder,59.0
herbert kretzmer ,63.0
herbert vesely ,44.0
herbie wave,52.0
herge ,68.0
herman brusselmans ,36.0
herman j. mankiewicz ,100.0
herman melville ,68.0
herman raucher,27.0
herman weigel,46.0
hermann hesse ,80.0
hermano vianna,52.0
hernan del solar ,76.0
hernan guerschuny,40.0
herschel faber,19.0
herschel weingrod,60.5
