name,avgscore
araceli guzman-rico,72.0
aramazd stepanian,66.0
aran bell,72.0
arata iura,70.0
archie alemania,81.0
archie kao,37.0
archie lal,65.0
archie panjabi,74.0
archy posada,75.0
ardon bess,63.0
aretha franklin,75.0
arfan usman,64.0
ari cohen,60.0
ari folman,91.0
ari gold,39.0
ari graynor,46.166666666666664
aria adloo,64.0
ariadna gil,45.0
ariana rivoire,54.0
ariane ascaride,63.666666666666664
ariane blaise,62.0
ariane labed,71.0
ariane schnug,46.0
arianna nastro,74.0
arie verveen,22.0
arieh elias,62.0
ariel casas,52.0
ariel hsing,81.0
ariel levy,39.0
ariel mateluna,76.0
ariel schulman,65.0
arielle holmes,75.0
arielle kebbel,47.5
arifin putra,71.0
arija bareikis,44.0
arin crumley,72.0
arindol bagchi,59.0
ario bayu,35.0
aris servetalis,69.0
arita shahrzad,68.0
arjun gupta,25.0
arjun rampal,60.0
arkadiusz rydellek,86.0
arlen escarpeta,52.0
arlin miller,65.0
arliss howard,54.25
arlo guthrie,71.0
arly jover,43.0
armand assante,46.57142857142857
armand laroche,55.0
armand schultz,69.0
armand verdure,73.0
armando espitia,59.0
armando hernandez,56.0
armie hammer,46.333333333333336
armin mueller-stahl,45.333333333333336
armin rohde,24.0
arnaud ducret,49.0
arnel pineda,53.0
arno frisch,64.5
arnold friedman,90.0
arnold oceng,65.0
arnold reyes,75.0
arnold schwarzenegger,50.19230769230769
arnold vosloo,48.0
arnost lustig,83.0
aron dimeny,87.0
arron shiver,54.0
arshad mahmood,64.0
arsher ali,68.0
arsinee khanjian,68.5
art alexakis,60.0
art bonilla,19.0
art carney,44.0
art cohan,40.0
art malik,44.0
art parkinson,40.0
arta dobroshi,42.0
artel great,63.0
arthur acuna,63.0
arthur agee,98.0
arthur berning,43.0
arthur dupont,51.0
arthur fogel,92.0
arthur hill,55.5
arthur malet,76.0
arthur peyret,53.0
arthur smith,81.0
arthur the cat,30.0
artie lange,26.666666666666668
artur zmijewski,81.0
arturo arias,68.0
arturo goetz,57.5
arturo o'farrill,84.0
artyom bogucharskiy,82.0
artyom bystrov,83.0
artyom strelnikov,80.0
artyom tsukanov,74.0
arun nalawade,36.0
arvid jurjaks,54.0
arvin v. entena,69.0
ary abittan,36.0
aryana engineer,39.0
arye bender,55.0
arye gross,60.0
asa butterfield,60.25
asa spades collins,67.0
asad ghori,82.0
asanee suwan,66.0
asap rocky,72.0
asbjorn bjorgvinsson,67.0
asckt,48.0
aseefa bhutto zardari,68.0
aseem chhabra,93.0
asha devi,72.0
ashanti,41.0
asher monroe,39.0
ashkan koshanejad,71.0
ashlee thompson,90.0
ashleigh gryzko,33.0
ashley adloo,64.0
ashley arbaugh,68.0
ashley aufderheide,64.0
ashley bell,49.0
ashley benson,63.0
ashley boettcher,42.0
ashley c. williams,33.0
ashley cutrona,22.0
ashley eckstein,35.0
ashley edwards,75.0
ashley fiolek,53.0
ashley greene,36.666666666666664
ashley harris,81.0
ashley hinshaw,33.0
ashley jensen,53.0
ashley johnson,52.5
ashley judd,43.05555555555556
ashley laurence,57.0
ashley olsen,39.0
ashley rickards,54.666666666666664
ashley scott,41.5
ashley shelton,39.0
ashley sommers,45.0
ashley springer,39.0
ashley thomas,52.0
ashley tisdale,36.666666666666664
ashley wanninger,63.0
ashlie atkinson,54.0
ashlyn sanchez,34.0
ashlynn yennie,25.0
ashraf barhom,68.0
ashraf farah,45.0
ashton holmes,52.0
ashton kutcher,39.23076923076923
ashton sanders,75.0
ashwin chitale,36.0
asia argento,49.69230769230769
asia crippa,62.0
asia vieira,59.0
asier etxeandia,31.0
asif ali zardari,68.0
asif basra,40.0
askhat kuchencherekov,88.0
asma al shiukhy,45.0
asrani,41.0
assa sylla,85.0
assi dayan,53.0
assita ouedraogo,82.0
assumpta serna,66.0
asta paredes,40.0
asterias vulgaris,81.0
astrid berges-frisbey,57.0
astrid hadad,54.0
astro,53.0
asuka kurosawa,66.0
atila pesiani,66.0
atom egoyan,67.0
atossa leoni,61.0
atsuko okatsuka,66.0
atsuko tanaka,71.0
atsuro watabe,62.0
atta yaqub,65.0
attilia boschetti,76.0
aubrey de grey,53.0
aubrey plaza,53.666666666666664
audrey bastien,75.0
audrey copper,63.0
audrey dana,66.0
audrey fleurot,56.0
audrey hepburn,76.25
audrey lamy,52.0
audrey p. scott,62.0
audrey reid,28.0
audrey tautou,63.0
augie davis,48.0
august bullock,33.0
august diehl,56.0
august emerson,50.0
august schellenberg,79.0
august zirner,72.0
augustus prew,37.0
aundrea fares,76.0
aundrea gadsby,68.0
aung san suu kyi,75.0
aunjanue ellis,62.5
aure atika,75.5
aurelia petit,66.0
aurelia thierree,59.0
aurelie dupont,68.0
aurelien bianco,44.0
aurelien parent koenig,64.0
aurelien recoing,79.0
aurelien wiik,44.0
aurora miranda,85.0
aurora papile,57.0
aurora quattrocchi,74.0
aurore clement,74.0
austin abrams,56.0
austin basis,40.0
austin bickel,61.0
austin butler,42.0
austin galuppo,25.0
austin lysy,67.0
austin nichols,39.0
austin o'brien,29.0
austin pendleton,53.333333333333336
austin rogers,56.0
austin stoker,89.0
austin stout,23.0
austin stowell,28.0
austin vickers,71.0
ava carpinello,21.0
ava duvernay,87.0
ava kolker,11.0
avaz latif,85.0
avery brooks,32.5
avi dichter,91.0
avi shnaidman,68.0
avicii,42.0
avijit halder,78.0
avner w. less,35.0
awa said darar,54.0
axel milberg,69.0
axel thouvenin,87.0
axelle carolyn,62.0
aya irizuki,62.0
aya okamoto,73.0
aya steinovitz,59.0
aya ueto,49.0
ayaan hirsi ali,32.0
ayad akhtar,61.0
ayad allawi,42.0
ayako fujitani,66.0
ayberk pekcan,88.0
ayda sadeqi,85.0
ayelet kaznelson,70.0
ayelet zurer,53.0
ayesha dharker,68.0
ayesha mohan,77.0
aylin yay,63.0
aymen hamdouchi,63.0
aymen saidi,55.0
aymeric demarigny,57.0
ayoub ahmadi,78.0
ayoub elasri,65.0
ayrton senna,79.0
ayse altay,70.0
ayu kitaura,88.0
ayumi ito,68.0
ayush tandon,79.0
azita rayeji,81.0
aziz ansari,50.0
aziza hisseine,78.0
azmera,59.0
azucena medina,65.0
b-real,66.0
b. wyatt,40.0
b.z. goldberg,80.0
ba'toer,71.0
baard owe,78.0
babak ansari,69.0
babak mirzakhani,71.0
babou ceesay,62.0
baby girl,57.0
badema,64.0
badi uzzaman,72.0
badri singh,72.0
bahar soomekh,43.5
bahman ghobadi,75.0
bahman mohasses,76.0
bai ling,59.0
bai qing xin,86.0
bailee madison,56.0
bailey cave,38.0
bailey spry,83.0
bajram severdzan,73.0
bakhtawar bhutto zardari,68.0
baki davrak,85.0
balinese tari legong dancers,65.0
balint pentek,87.0
balthazar getty,43.0
bam margera,54.666666666666664
bambou,85.0
banksy,85.0
banlop lomnoi,78.0
banzar damchaa,53.0
bao'lier,71.0
baoqiang wang,55.0
baptiste sornin,89.0
barack obama,26.0
barak hardley,44.0
baran kosari,77.0
barbara adams,64.0
barbara bach,48.5
barbara barrie,74.0
barbara blaine,70.0
barbara block,77.0
barbara boxer,50.0
barbara brancaccio,73.0
barbara bush,62.0
barbara carrera,68.0
barbara e. robertson,73.0
barbara estrin,94.0
barbara flynn,57.0
barbara goenaga,68.0
barbara gordon,86.0
barbara harris,51.0
barbara hershey,58.63636363636363
barbara hinz,86.0
barbara lazon,68.0
barbara marineau,40.0
barbara mori,51.5
barbara nedeljakova,55.0
barbara niven,49.0
barbara o'neil,97.0
barbara sarafian,68.0
barbara stanwyck,95.0
barbara sukowa,60.0
barbara walters,59.0
barbarao,81.0
barbora bobulova,76.0
barbora lukesova,51.0
barbra streisand,60.0
barkhad abdi,83.0
barkhad abdirahman,83.0
barlow jacobs,76.0
barnard hughes,59.5
barney clark,65.0
baron hill,61.0
barret hackney,62.0
barret oliver,46.0
barry barnes,71.0
barry bergdoll,63.0
barry bostwick,58.0
barry cassin,66.0
barry corbin,21.0
barry crimmins,64.0
barry estabrook,62.0
barry foster,35.0
barry hansen,54.0
barry keoghan,48.0
barry martin,57.0
barry miller,67.0
barry newman,73.0
barry otto,68.0
barry papick,29.0
barry pepper,49.4
barry primus,62.0
barry shabaka henley,33.0
barry w. blaustein,73.0
barry ward,63.0
barry watson,30.666666666666668
bart burns,48.0
bart mccarthy,19.0
bart simpson,54.0
bas keijzer,37.0
bashar rahal,28.0
basil bold,67.0
basil harris,72.0
basil hoffman,17.5
basil rathbone,97.0
bassam abu sharif,75.0
bastien bouillon,75.0
batan silva,85.0
batchuluun urjindorj,73.0
batzul khayankhyarvaa,53.0
baya rehaz,56.0
bayar,63.0
bd wong,55.0
bea guard,55.0
beanie sigel,9.0
beate støfring,70.0
beatrice brown,47.0
beatrice dalle,55.8
beatrice ntuba,71.0
beatrice romand,81.0
beatrice savoretti,82.0
beatrice straight,79.0
beatriz batarda,56.0
beatriz thibaudin,63.0
beatriz torcato,36.0
beau bridges,46.0
beau daniels,71.0
beau garrett,28.0
beau mirchoff,33.5
bebe neuwirth,63.0
beck bennett,50.0
becky ann baker,49.0
becky fischer,62.0
becky johnston,70.0
bee vang,72.0
behnaz jafari,64.0
behzad dorani,86.0
bel powley,87.0
bela dora,87.0
belen rueda,74.0
belinda becker,63.0
belinda jarrett,63.0
bella heathcote,31.0
bella thorne,46.0
belladonna,59.0
bembol roco,65.0
ben abeles,52.0
ben affleck,53.875
ben bagdikian,75.0
ben barnes,49.8
ben baron,15.0
ben batt,39.0
ben becker,60.0
ben best,63.0
ben browder,40.0
ben burtt,95.0
ben chaplin,43.333333333333336
ben cotton,59.0
ben crompton,41.0
ben cross,78.0
ben daniels,34.0
ben duncan,70.0
ben falcone,71.0
ben feldman,38.0
ben flanders,77.0
ben foster,59.55555555555556
ben gazzara,52.5
ben heller,70.0
ben huber,65.0
ben johnson,60.333333333333336
ben keith,85.0
ben kientz,18.0
ben kingsley,61.57142857142857
ben lee,63.0
ben levin,48.0
ben lokey,53.0
ben mendelsohn,59.333333333333336
ben miller,50.666666666666664
ben platt,66.0
ben radcliffe,52.0
ben reed,72.0
ben rosenfield,41.5
ben rovner,30.0
ben schnetzer,79.0
ben shenkman,55.666666666666664
ben skora,67.0
ben smyth,71.0
ben stein,20.0
ben steinbauer,71.0
ben stiller,54.111111111111114
ben tibber,47.0
ben walker,51.0
ben weber,51.0
ben whishaw,63.0
ben wilkinson,33.0
benadette chandia kodili,61.0
bence gero,55.0
bene coopersmith,56.0
benedict cumberbatch,69.0
benedict wong,43.0
benedikt erlingsson,71.0
bengt braskered,72.0
bengt c.w. carlsson,76.0
benicio del toro,57.857142857142854
benito martinez,65.0
benjamin barber,54.0
benjamin bratt,44.583333333333336
benjamin c. bradlee,58.0
benjamin cook,26.0
benjamin crotty,56.0
benjamin fletcher,34.0
benjamin hendrickson,66.0
benjamin heywood,79.0
benjamin hollingsworth,55.0
benjamin murmelstein,80.0
benjamin salisbury,44.0
benjamin sheeler,55.0
benjamin tessier,54.0
benjamin ungar,54.0
benjamin walker,42.0
benjamin weir,40.0
benji,47.0
bennie slay,69.0
benno furmann,55.0
benny 'papa zita' benjamin,76.0
benoit magimel,61.888888888888886
benoit poelvoorde,62.4
benoit regent,85.0
benoit verhaert,63.0
benorce blackmon,76.0
benshan zhao,63.0
benvindo tavares,84.0
benz antoine,51.0
beppe fiorello,57.0
berangere haubruge,78.0
berenice bejo,69.0
berenice marlohe,52.0
berit lundqvist,68.0
berkeley breathed,54.0
bernadette lafont,40.0
bernadette peters,51.5
bernard blancan,56.0
bernard blier,89.0
bernard campan,52.0
bernard giraudeau,66.0
bernard le coq,70.5
bernardo bertolucci,49.0
bernd bonte,63.0
bernice hagler,72.0
bernie,43.0
bernie casey,48.0
bernie mac,54.0
bernie sanders,49.0
bernie worrell,89.0
bert lahr,100.0
bert remsen,64.0
bertha ruiz,56.0
bertrand cantat,79.0
bess armstrong,57.0
bess wohl,59.0
beth b,70.0
beth broderick,66.0
beth dover,57.0
beth furumasu,60.0
beth grant,52.333333333333336
beth orton,53.5
beth toussaint,56.0
bethany joy lenz,33.0
beto benites,74.0
betsy andreu,67.0
betsy baker,70.0
betsy palmer,19.0
betsy rue,43.5
betsy russell,27.5
bette davis,98.0
bette midler,54.36363636363637
bettie page,64.0
bettina bresnan,57.0
bettina goring,69.0
betty 'boop' blake,52.0
betty aberlin,43.0
betty buckley,66.0
betty hutton,77.0
betty kennedy,66.0
betty staley,76.0
betty white,43.0
betty woodman,74.0
beulah garrick,86.0
beverly d'angelo,47.55555555555556
beverly dollarhide,77.0
beverly todd,39.0
beyonce,55.5
bhagavan angulo,75.0
bhavana nagulapally,93.0
bhisham sahni,50.0
biana tamimi,51.0
bianca a. santos,47.0
bianca bradey,54.0
bianca hunter,34.0
bianca kajlich,29.5
biancamaria d'amato,72.0
biao fu,63.0
bibb frazier,76.0
bibi naceri,70.0
bibiana beglau,67.0
bidzina gujabidze,76.0
biff mcguire,87.0
big boi,36.5
bijou phillips,45.5
bilawal bhutto zardari,68.0
bill a. jones,40.0
bill alexander,67.0
bill amend,54.0
bill andrews,53.0
bill ayers,78.0
bill bailey,50.333333333333336
bill baird,83.0
bill barretta,71.0
bill bellamy,46.333333333333336
bill bernstein,77.0
bill birch,54.0
bill blakemore,80.0
bill bradley,85.0
bill briggs,58.0
bill browning,66.0
bill buell,46.5
bill burr,45.0
bill camp,64.0
bill clinton,72.66666666666667
bill cobbs,35.666666666666664
bill cosby,77.0
bill courtney,71.0
bill duke,43.5
bill ellis,73.0
bill engvall,70.0
bill fagerbakke,66.0
bill geislinger,35.0
bill goldberg,23.0
bill hader,66.625
bill haugland,59.0
bill heidbreder,67.0
bill hicks,55.0
bill hunter,73.5
bill irwin,81.0
bill kerr,65.0
bill lippincott,9.0
bill loper,43.0
bill maher,56.0
bill marcus,45.0
bill mckibben,54.0
bill mckinney,60.75
bill medley,70.0
bill milner,61.666666666666664
bill moseley,31.0
bill murray,64.45454545454545
bill nighy,55.76923076923077
bill noble,62.0
bill nunn,49.0
bill o'reilly,75.0
bill oberst jr.,75.0
bill parr,78.0
bill paterson,72.0
bill paxton,60.9375
bill pullman,52.214285714285715
bill resler,74.0
bill sage,51.333333333333336
bill sammeth,79.0
bill smitrovich,38.0
bill thornbury,72.0
bill tung,61.0
bill walton,69.0
bill weston,61.0
bill wilson,69.0
bill withers,76.0
billie allen,54.0
billie jean king,65.0
billie whitelaw,62.0
billy al bengston,68.0
billy bob thornton,56.69230769230769
billy boyd,46.0
billy bragg,56.5
billy burke,44.875
billy campbell,47.0
billy connolly,53.22222222222222
billy corgan,56.0
billy crawford,55.0
billy crudup,59.125
billy crystal,58.0
billy dee williams,54.5
billy harvey,73.0
billy kay,53.0
billy kimball,49.0
billy magnussen,43.0
billy mitchell,74.0
billy ray cyrus,53.0
billy ray gallion,40.0
billy roche,67.0
billy west,75.0
billy zane,46.714285714285715
bimbo hart,66.0
bin li,63.333333333333336
bin won,71.5
bin wu,69.0
bindu de stoppani,73.0
bindu gayek,86.0
bing bai,32.0
bing he,74.0
bingbing fan,39.0
bingbing li,39.5
bingo o'malley,61.0
bintou bakayoko,70.0
birdie africa,86.0
birgit doll,89.0
birgit minichmayr,62.666666666666664
birgit von ronn,46.0
birgit yew,53.0
birol unel,49.5
birute galdikas,66.0
bishnu adhikari,29.0
bishop bragg,72.0
bison katayama,75.0
bjork,62.25
bjorn almroth,32.0
bjorn englund,81.0
bjorn granath,60.5
bjorn hlynur haraldsson,75.0
bjorne kvernmo,48.0
bjørn floberg,75.0
bjørn lomborg,61.0
bjørn sundquist,52.0
black prince,36.0
blaine gray,71.0
blair brown,51.5
blair underwood,43.5
blaise fournier,86.0
blake anderson,62.0
blake boyd,68.0
blake cooper,57.0
blake harrison,49.5
blake heron,65.0
blake j. evans,69.0
blake lively,55.6
blanca portillo,64.0
blanchard ryan,63.0
blanche baker,26.0
blasphemer,73.0
blayne weaver,45.5
blazej wojcik,73.0
blondin miguel,82.0
blu mankuma,45.0
blythe auffarth,29.0
blythe danner,48.7
blythe metz,46.0
bo barrett,58.0
bo derek,48.5
bo hopkins,59.0
bo huang,52.0
bo-kyeong kim,83.0
bo-lin chen,61.0
boa,40.0
bob adcock,78.0
bob adriaens,66.0
bob avian,76.0
bob babbitt,76.0
bob balaban,48.0
bob belleville,72.0
bob bledsoe,70.0
bob bowcock,64.0
bob burnquist,68.0
bob burrus,73.0
bob byington,53.0
bob cavnar,72.0
bob dishy,74.0
bob dorian,46.0
bob dylan,56.666666666666664
bob einstein,50.0
bob elliott,56.0
bob greene,57.0
bob griffin,81.0
bob gunton,51.5
bob hoskins,59.833333333333336
bob janoff,69.0
bob jay mills,53.0
bob johnson,74.0
bob marley,82.0
bob nelson,44.0
bob newhart,69.0
bob odenkirk,63.0
bob papenbrook,20.0
bob peterson,88.0
bob pittman,70.0
bob rafsky,86.0
bob rosen,71.0
bob stephenson,60.0
bob tracey,52.0
bob williamson,73.0
bobb'e j. thompson,50.0
bobbie arnstein,55.0
bobbito garcia,65.0
bobby batson,28.0
bobby block,50.0
bobby boriello,70.0
bobby campo,30.0
bobby cannavale,57.57142857142857
bobby coleman,35.5
bobby di cicco,77.0
bobby fischer,76.0
bobby hatfield,70.0
bobby henrey,88.0
bobby liebling,71.0
bobby moore,57.0
bobby moynihan,41.0
bobby spears jr.,52.0
bobote,64.0
bodil jørgensen,47.0
bogdan dumitrache,72.0
bogdan koca,62.0
bogey,62.0
boguslaw linda,67.0
bohumil svarc,43.0
bojana novakovic,44.6
bokeem woodbine,61.0
bokja kim,75.0
bolek polivka,69.0
bongkoj khongmalai,52.0
bonnie aarons,16.0
bonnie bedelia,63.0
bonnie henna,62.0
bonnie hunt,48.0
bonnie perkinson,52.0
bonnie raines,73.0
bonnie root,46.0
bonnie somerville,26.0
bono,73.25
bonz malone,26.0
boonee,74.0
bora altas,70.0
boran jing,58.5
boris baum,73.0
boris kodjoe,42.5
boris nevzorov,83.0
boris worm,59.0
borje ahlstedt,90.0
borut strel,68.0
boston blake,55.0
bourvil,91.0
boyd banks,63.0
boyd gaines,76.0
boyd holbrook,59.0
boyz ii men,52.0
bozhao wang,33.0
boði,40.0
brad bellah,32.0
brad davis,59.0
brad dourif,49.22222222222222
brad garrett,38.0
brad greenquist,38.0
brad hunt,51.0
brad johnson,36.0
brad loree,19.0
brad pitt,59.275862068965516
brad renfro,53.0
brad roberge,47.0
brad rowe,66.0
brad takei,66.0
bradford dillman,60.5
bradley beesley,78.0
bradley cooper,49.3125
bradley pierce,39.0
bradley whitford,31.0
brady coleman,75.0
brady corbet,61.166666666666664
brahim hadjadj,95.0
brahm vaccarella,65.0
brahmanand swamigal,45.0
bram barouh,45.0
brandon alter,20.0
brandon auret,26.0
brandon bernard benton,63.0
brandon boyer,73.0
brandon bryant,65.0
brandon darby,70.0
brandon gerald fuller,58.0
brandon hardesty,35.0
brandon lee,71.0
brandon lopez,74.0
brandon mcgibbon,66.0
brandon merrill,77.0
brandon ratcliff,76.0
brandon reiss,48.0
brandon robinson,52.0
brandon routh,48.333333333333336
brandon t. jackson,36.0
brandon warren,78.0
brandt wille,39.0
brandy burre,76.0
brandy norwood,39.0
branislav trifunovic,57.0
branka katic,72.0
branko djuric,84.0
brawley nolte,60.0
brax villa,57.0
bray poor,41.0
brea frazier,79.0
brea grant,53.0
breckin meyer,46.285714285714285
bree turner,28.5
brenda ballard,60.0
brenda blethyn,61.125
brenda fricker,63.0
brenda myers-powell,86.0
brenda song,47.0
brendan cowell,49.0
brendan doogie milewski,82.0
brendan fehr,31.0
brendan fletcher,26.0
brendan fraser,45.48
brendan gleeson,58.53846153846154
brendan hines,35.0
brendan kerkvliet,49.0
brendan mackey,51.5
brendan meyer,76.0
brendan sexton iii,58.5
brenden gregory,47.0
brendon ryan barrett,29.0
breno mello,81.0
brent almond,27.0
brent briscoe,58.0
brent coon,72.0
brent goldberg,45.0
brent gorski,36.0
brent minne,77.0
brent spiner,60.25
brent wendell williams,35.0
brenton thwaites,52.333333333333336
bret harrison,37.0
bret loehr,57.0
bret mckenzie,42.0
brett chukerman,39.0
brett cullen,46.666666666666664
brett dalton,42.0
brett delbuono,49.0
brett harrelson,79.0
brett jacobsen,67.0
brett kelly,70.0
brett mckay,35.0
brian 'daisy' vokes,75.0
brian ames,47.0
brian auger,78.0
brian backer,24.0
brian bascle,46.0
brian beattie,77.0
brian bell,76.0
brian blessed,79.0
brian boland,51.0
brian bosworth,22.0
brian bovell,47.0
brian burnam,60.0
brian burns,40.0
brian charles johnson,72.0
brian cox,54.666666666666664
brian d. phelan,44.0
brian davies,44.0
brian dennehy,64.55555555555556
brian downey,55.0
brian doyle-murray,21.0
brian drolet,24.0
brian eno,54.0
brian f. durkin,32.0
brian f. o'byrne,55.5
brian fisk,52.0
brian flaherty,35.0
brian geraghty,59.2
brian gleeson,57.0
brian hooks,11.0
brian howe,54.5
brian jannelle,81.0
brian keith,65.5
brian keith allen,82.0
brian kerwin,39.0
brian kotzur,33.0
brian krause,38.0
brian lawler,68.0
brian letscher,54.0
brian marc,31.0
brian mccardie,79.0
brian mcelroy,70.0
brian mcguire,64.0
brian milligan,82.0
brian narelle,66.0
brian o'halloran,46.666666666666664
brian o'neill,53.0
brian posehn,54.5
brian presley,49.0
brian sergent,55.0
brian sloan,45.0
brian steidle,78.0
brian stirner,88.0
brian tyler,63.0
brian van holt,25.5
brian white,56.0
brian wilson,67.0
briana evigan,47.5
brianna gillen,43.0
brid brennan,71.0
bridey elliott,70.0
bridger zadina,72.0
bridget brno,58.0
bridget fonda,53.375
bridget moynahan,52.111111111111114
bridgette barrett,57.0
bridgette cameron,18.0
bridgette wilson-sampras,30.2
bridgit mendler,80.0
brie larson,59.5
brigid reagan,63.0
brigid tierney,79.0
brigitte bardot,79.0
brigitte catillon,61.0
brigitte lin,73.0
brigitte nielsen,30.0
brigitte rouan,63.0
brinda karat,54.0
brion james,28.5
brit marling,64.0
